order_detail_id,order_id,product_id,quantity
5265,13934,29,4
5266,12083,1564,4
5267,3006,1607,4
5268,8564,1731,4
5269,13901,1287,4
5270,14422,1997,4
5271,8648,1507,4
5272,5294,463,4
5273,1668,435,4
5274,13495,1412,4
5275,12707,511,4
5276,12918,1997,4
5277,9819,479,4
5278,13018,812,4
5279,14547,669,4
5280,8491,263,4
5281,9654,209,4
5282,4440,1311,4
5283,3697,1835,4
5284,8724,1413,4
5285,3755,363,4
5286,2290,1461,4
5287,11343,1961,4
5288,10025,1829,4
5289,2525,587,4
5290,824,779,4
5291,14032,1887,4
5292,14287,1763,4
5293,7077,847,4
5294,12119,1964,4
5295,12753,1013,4
5296,5502,311,4
5297,11979,254,4
5298,14073,964,4
5299,679,1804,4
5300,3788,1079,4
5301,8444,12,4
5302,5132,554,4
5303,6856,337,4
5304,3512,1364,4
5305,6695,919,4
5306,3779,1019,4
5307,7455,1811,4
5308,3573,129,4
5309,6644,1069,4
5310,4209,423,4
5311,3723,1695,4
5312,9167,1862,4
5313,14301,919,4
5314,3713,1847,4
5315,3189,1454,4
5316,2574,57,4
5317,10229,309,4
5318,12942,1745,4
5319,3084,1857,4
5320,14300,197,4
5321,9226,435,4
5322,9132,887,4
5323,2431,613,4
5324,14536,9,4
5325,10346,1711,4
5326,8335,1381,4
5327,3939,704,4
5328,557,425,4
5329,11114,1554,4
5330,9733,198,4
5331,7290,1664,4
5332,8145,1554,4
5333,1970,1737,4
5334,4263,1747,4
5335,1098,1757,4
5336,5255,647,4
5337,13033,195,4
5338,7011,1185,4
5339,12546,1437,4
5340,10842,563,4
5341,11497,131,4
5342,12524,1481,4
5343,12427,1247,4
5344,8742,69,4
5345,1921,613,4
5346,10996,464,4
5347,11696,256,4
5348,9133,911,4
5349,7969,1719,4
5350,4153,561,4
5351,6440,1645,4
5352,5934,8,4
5353,6331,375,4
5354,8483,1163,4
5355,2302,1663,4
5356,2071,1745,4
5357,14692,1437,4
5358,13484,681,4
5359,14745,1557,4
5360,8343,1885,4
5361,745,163,4
5362,535,864,4
5363,638,1797,4
5364,3475,1679,4
5365,5242,1911,4
5366,11015,1519,4
5367,7545,1314,4
5368,6653,354,4
5369,3730,257,4
5370,8546,1614,4
5371,12989,511,4
5372,3866,1695,4
5373,12311,1537,4
5374,6050,781,4
5375,3971,435,4
5376,13677,1804,4
5377,8793,947,4
5378,13124,1604,4
5379,8940,1319,4
5380,10654,1762,4
5381,9894,763,4
5382,7762,1835,4
5383,4533,264,4
5384,3567,1329,4
5385,5917,612,4
5386,4603,545,4
5387,6899,981,4
5388,915,481,4
5389,4781,285,4
5390,10413,1397,4
5391,7113,879,4
5392,7118,697,4
5393,12748,1435,4
5394,6510,513,4
5395,3949,1012,4
5396,8882,1929,4
5397,2957,46,4
5398,1886,1587,4
5399,1042,213,4
5400,12279,179,4
5401,9086,419,4
5402,6871,1314,4
5403,1347,1335,4
5404,1224,1179,4
5405,2651,1245,4
5406,8802,1363,4
5407,10813,145,4
5408,4560,1214,4
5409,6745,1019,4
5410,3399,964,4
5411,12324,413,4
5412,12097,1795,4
5413,9684,1212,4
5414,9744,575,4
5415,12430,47,4
5416,9765,1112,4
5417,317,412,4
5418,10189,1931,4
5419,11988,1935,4
5420,11474,73,4
5421,5018,514,4
5422,10169,479,4
5423,14796,1245,4
5424,3076,919,4
5425,243,1319,4
5426,662,1769,4
5427,8394,161,4
5428,2829,463,4
5429,9352,162,4
5430,12012,1485,4
5431,9452,1285,4
5432,10871,1937,4
5433,9291,8,4
5434,1719,507,4
5435,1319,1681,4
5436,7709,312,4
5437,156,1912,4
5438,1737,1381,4
5439,1634,575,4
5440,10481,7,4
5441,7300,556,4
5442,11661,935,4
5443,5746,364,4
5444,7744,408,4
5445,13599,1285,4
5446,13962,262,4
5447,8146,1314,4
5448,4640,1711,4
5449,3876,1261,4
5450,3275,1647,4
5451,3642,847,4
5452,12628,153,4
5453,2092,257,4
5454,10314,1769,4
5455,128,181,4
5456,13205,1487,4
5457,14456,358,4
5458,12877,406,4
5459,8772,114,4
5460,9591,98,4
5461,6928,1714,4
5462,14403,885,4
5463,732,1704,4
5464,1350,1557,4
5465,9054,1469,4
5466,2033,1511,4
5467,1107,1085,4
5468,5876,1162,4
5469,12317,85,4
5470,6593,1961,4
5471,2760,329,4
5472,9858,458,4
5473,7778,108,4
5474,395,511,4
5475,3340,1757,4
5476,14253,769,4
5477,14553,1804,4
5478,7067,498,4
5479,12618,504,4
5480,1623,819,4
5481,9045,361,4
5482,8016,1731,4
5483,6364,697,4
5484,4982,398,4
5485,919,1995,4
5486,7889,1404,4
5487,14817,1235,4
5488,11532,1131,4
5489,11104,1087,4
5490,420,1069,4
5491,6714,1812,4
5492,3863,1979,4
5493,10986,1211,4
5494,333,1113,4
5495,1253,56,4
5496,5745,1129,4
5497,13069,629,4
5498,11090,185,4
5499,14557,297,4
5500,8184,619,4
5501,4830,1962,4
5502,5459,657,4
5503,9343,31,4
5504,12365,137,4
5505,438,1364,4
5506,5900,273,4
5507,6916,611,4
5508,14451,535,4
5509,7991,1295,4
5510,14484,1079,4
5511,6673,456,4
5512,9580,511,4
5513,5323,631,4
5514,1077,1679,4
5515,7760,1095,4
5516,14551,103,4
5517,14875,1547,4
5518,6039,45,4
5519,1753,1185,4
5520,5273,511,4
5521,6649,1981,4
5522,11862,429,4
5523,2795,61,4
5524,5279,281,4
5525,8532,1161,4
5526,2511,1612,4
5527,4346,1847,4
5528,14157,1804,4
5529,1563,387,4
5530,13387,154,4
5531,1203,537,4
5532,4181,414,4
5533,6837,356,4
5534,14576,1929,4
5535,7557,735,4
5536,7412,414,4
5537,3422,1595,4
5538,6852,1397,4
5539,6385,1562,4
5540,6562,46,4
5541,5786,353,4
5542,14424,253,4
5543,6932,912,4
5544,6454,1035,4
5545,9835,819,4
5546,7463,359,4
5547,2855,1179,4
5548,460,1945,4
5549,13759,1707,4
5550,1720,807,4
5551,5004,1614,4
5552,10975,1662,4
5553,11772,225,4
5554,7488,1345,4
5555,1973,1097,4
5556,14513,1779,4
5557,5450,1729,4
5558,12228,119,4
5559,1374,125,4
5560,14466,654,4
5561,3055,662,4
5562,4410,1145,4
5563,7316,954,4
5564,14391,103,4
5565,2349,1654,4
5566,8913,135,4
5567,8878,63,4
5568,5241,1995,4
5569,11127,6,4
5570,12675,256,4
5571,322,619,4
5572,13824,387,4
5573,3094,1711,4
5574,5421,981,4
5575,4134,1879,4
5576,3039,1804,4
5577,9497,1195,4
5578,8304,303,4
5579,6986,1707,4
5580,373,523,4
5581,6809,1369,4
5582,10146,564,4
5583,10187,9,4
5584,13999,1581,4
5585,4182,113,4
5586,12654,1197,4
5587,5205,1054,4
5588,13790,1095,4
5589,5368,1213,4
5590,2668,1863,4
5591,516,225,4
5592,825,1837,4
5593,10710,548,4
5594,8529,1281,4
5595,13211,607,4
5596,270,262,4
5597,9962,1113,4
5598,9001,1962,4
5599,14867,281,4
5600,11973,181,4
5601,10356,547,4
5602,3069,1879,4
5603,13709,113,4
5604,13797,1835,4
5605,5824,454,4
5606,5461,611,4
5607,9683,931,4
5608,6334,123,4
5609,13319,1511,4
5610,9354,757,4
5611,12339,731,4
5612,10662,769,4
5613,6853,14,4
5614,4874,1804,4
5615,13137,1495,4
5616,13588,1412,4
5617,9615,397,4
5618,5562,106,4
5619,14748,885,4
5620,14883,446,4
5621,8488,1613,4
5622,10862,1535,4
5623,5754,1087,4
5624,14085,1535,4
5625,5454,1657,4
5626,9294,357,4
5627,315,757,4
5628,3608,212,4
5629,11735,679,4
5630,4934,58,4
5631,4883,487,4
5632,9606,257,4
5633,13606,45,4
5634,13184,219,4
5635,14303,1054,4
5636,4869,1011,4
5637,818,1819,4
5638,10233,1563,4
5639,11507,807,4
5640,4061,954,4
5641,8673,1231,4
5642,8175,611,4
5643,3100,1437,4
5644,7664,73,4
5645,10213,456,4
5646,8298,1554,4
5647,7846,137,4
5648,1337,29,4
5649,3798,885,4
5650,7641,1881,4
5651,12478,1864,4
5652,821,403,4
5653,1268,1629,4
5654,9213,1063,4
5655,13269,1161,4
5656,8583,109,4
5657,1318,459,4
5658,7355,11,4
5659,955,1254,4
5660,7366,1061,4
5661,13129,269,4
5662,14978,169,4
5663,13546,1163,4
5664,8147,1495,4
5665,14418,1704,4
5666,14827,1947,4
5667,2203,403,4
5668,5685,1214,4
5669,14011,1962,4
5670,7541,1145,4
5671,11703,1757,4
5672,12190,245,4
5673,6574,375,4
5674,11446,469,4
5675,9987,831,4
5676,13875,1785,4
5677,7913,645,4
5678,4578,635,4
5679,4405,325,4
5680,3108,1395,4
5681,13554,1887,4
5682,386,1631,4
5683,7392,747,4
5684,8059,447,4
5685,3153,495,4
5686,5040,961,4
5687,3936,769,4
5688,11421,1661,4
5689,13770,1795,4
5690,12819,1781,4
5691,3390,275,4
5692,9911,1537,4
5693,6956,261,4
5694,6841,1969,4
5695,11493,1497,4
5696,2947,1511,4
5697,1655,863,4
5698,11781,1313,4
5699,9443,698,4
5700,12125,1663,4
5701,9388,1019,4
5702,10093,963,4
5703,10155,206,4
5704,2012,112,4
5705,13088,1735,4
5706,5358,35,4
5707,8844,1904,4
5708,12472,1037,4
5709,3291,254,4
5710,11334,1579,4
5711,9961,554,4
5712,2415,937,4
5713,9460,263,4
5714,3004,447,4
5715,8687,231,4
5716,5532,359,4
5717,4642,1312,4
5718,14229,395,4
5719,12394,1231,4
5720,2197,1581,4
5721,7544,137,4
5722,10173,887,4
5723,5648,945,4
5724,7289,375,4
5725,3555,937,4
5726,10610,1863,4
5727,926,14,4
5728,9771,211,4
5729,9339,108,4
5730,969,663,4
5731,3022,1045,4
5732,14702,56,4
5733,2924,425,4
5734,5157,935,4
5735,8132,512,4
5736,14236,25,4
5737,10447,931,4
5738,13086,1685,4
5739,3169,587,4
5740,3191,306,4
5741,3271,1847,4
5742,9574,606,4
5743,12664,1804,4
5744,7370,1719,4
5745,13241,911,4
5746,13426,61,4
5747,13847,95,4
5748,223,712,4
5749,1142,1785,4
5750,5113,537,4
5751,12151,1111,4
5752,2995,597,4
5753,3509,206,4
5754,11039,381,4
5755,9455,12,4
5756,11272,348,4
5757,2893,1304,4
5758,8982,1981,4
5759,1450,597,4
5760,6815,1207,4
5761,2378,8,4
5762,3373,1179,4
5763,1556,1254,4
5764,12479,1612,4
5765,4554,1014,4
5766,2799,1545,4
5767,9346,156,4
5768,4337,1285,4
5769,7781,1595,4
5770,9860,162,4
5771,4017,885,4
5772,8960,45,4
5773,3224,1597,4
5774,13427,209,4
5775,6243,464,4
5776,13691,1581,4
5777,6049,529,4
5778,12490,1097,4
5779,2493,813,4
5780,3559,964,4
5781,4747,1079,4
5782,1423,754,4
5783,1089,1597,4
5784,13128,1479,4
5785,11652,661,4
5786,10238,861,4
5787,2852,314,4
5788,6930,1529,4
5789,4576,261,4
5790,2222,1464,4
5791,1496,347,4
5792,11673,419,4
5793,2948,1063,4
5794,14774,1614,4
5795,335,1997,4
5796,5306,1619,4
5797,5884,507,4
5798,2514,1619,4
5799,4051,547,4
5800,9044,1585,4
5801,862,937,4
5802,10966,1637,4
5803,3741,1995,4
5804,8093,1357,4
5805,14799,1045,4
5806,11948,1214,4
5807,10985,298,4
5808,7045,504,4
5809,3740,1161,4
5810,12356,761,4
5811,13564,425,4
5812,4241,654,4
5813,5735,304,4
5814,1004,579,4
5815,6977,604,4
5816,12550,1212,4
5817,7318,473,4
5818,1592,1137,4
5819,4270,295,4
5820,13784,246,4
5821,13864,213,4
5822,6038,904,4
5823,8424,261,4
5824,1302,935,4
5825,14001,1685,4
5826,11397,1781,4
5827,8365,411,4
5828,14708,648,4
5829,9081,1862,4
5830,1715,1864,4
5831,1990,248,4
5832,4069,1207,4
5833,12937,863,4
5834,9777,1111,4
5835,218,247,4
5836,11564,46,4
5837,11152,669,4
5838,5552,1864,4
5839,6709,987,4
5840,3330,1335,4
5841,6046,209,4
5842,9095,981,4
5843,7030,514,4
5844,3689,957,4
5845,2812,857,4
5846,353,1361,4
5847,8154,911,4
5848,10943,1107,4
5849,7334,707,4
5850,13955,335,4
5851,12739,804,4
5852,7780,475,4
5853,9145,1129,4
5854,5856,145,4
5855,1976,403,4
5856,517,1469,4
5857,4767,1479,4
5858,421,762,4
5859,11017,1347,4
5860,644,137,4
5861,14289,1879,4
5862,6515,1131,4
5863,7359,235,4
5864,10547,1663,4
5865,6007,1719,4
5866,10820,229,4
5867,6700,408,4
5868,5637,3,4
5869,8355,31,4
5870,5410,103,4
5871,13415,63,4
5872,354,1545,4
5873,10866,307,4
5874,3068,356,4
5875,9479,1295,4
5876,7955,1211,4
5877,2831,1631,4
5878,14120,7,4
5879,4208,279,4
5880,14206,1835,4
5881,1532,454,4
5882,5118,1662,4
5883,135,58,4
5884,12582,246,4
5885,5659,7,4
5886,1006,1095,4
5887,7630,1569,4
5888,2515,1554,4
5889,3104,1569,4
5890,13966,1262,4
5891,5543,212,4
5892,5006,259,4
5893,14722,1545,4
5894,8438,414,4
5895,749,1313,4
5896,2752,1479,4
5897,14659,1654,4
5898,6854,1687,4
5899,13843,1461,4
5900,6835,487,4
5901,11157,481,4
5902,2585,1807,4
5903,4518,458,4
5904,7166,131,4
5905,9785,346,4
5906,2090,469,4
5907,7211,1807,4
5908,13633,306,4
5909,6298,614,4
5910,8516,612,4
5911,12038,1497,4
5912,309,1597,4
5913,5732,504,4
5914,4438,1685,4
5915,5348,181,4
5916,2454,1362,4
5917,14563,1863,4
5918,12641,606,4
5919,2888,329,4
5920,14273,309,4
5921,1545,1719,4
5922,7645,1147,4
5923,4180,1704,4
5924,10488,1754,4
5925,7303,807,4
5926,11191,1435,4
5927,5953,231,4
5928,5929,547,4
5929,12797,1761,4
5930,10584,714,4
5931,14188,481,4
5932,2104,1645,4
5933,8805,1457,4
5934,1223,1404,4
5935,10884,1063,4
5936,2268,1297,4
5937,8591,913,4
5938,597,64,4
5939,10166,669,4
5940,7190,711,4
5941,6724,1857,4
5942,14106,1847,4
5943,4281,513,4
5944,9102,845,4
5945,5301,1411,4
5946,11618,446,4
5947,7282,461,4
5948,10416,1729,4
5949,12344,1861,4
5950,1336,79,4
5951,6127,1495,4
5952,11951,264,4
5953,10689,845,4
5954,8140,1131,4
5955,2371,353,4
5956,9963,1745,4
5957,13491,563,4
5958,7505,285,4
5959,514,812,4
5960,5640,1311,4
5961,6351,662,4
5962,13286,1712,4
5963,13532,1954,4
5964,7821,325,4
5965,6463,379,4
5966,880,287,4
5967,6118,7,4
5968,11456,563,4
5969,4660,563,4
5970,1571,498,4
5971,2821,279,4
5972,3817,481,4
5973,1687,11,4
5974,5109,1937,4
5975,4234,1231,4
5976,11641,1164,4
5977,4738,1314,4
5978,631,529,4
5979,11893,695,4
5980,9702,379,4
5981,87,1707,4
5982,10156,987,4
5983,8869,373,4
5984,2988,47,4
5985,8220,435,4
5986,13933,1811,4
5987,4401,1669,4
5988,11427,1029,4
5989,7881,1063,4
5990,13349,1861,4
5991,3993,197,4
5992,4434,1354,4
5993,314,259,4
5994,5652,987,4
5995,4925,63,4
5996,10260,1964,4
5997,1962,1514,4
5998,3668,469,4
5999,4933,57,5
6000,7671,323,5
6001,13838,113,5
6002,5394,1013,5
6003,1467,781,5
6004,308,7,5
6005,10214,1611,5
6006,6804,479,5
6007,2882,4,5
6008,1738,661,5
6009,836,1154,5
6010,4963,1763,5
6011,3092,347,5
6012,5701,375,5
6013,3128,1307,5
6014,9183,1014,5
6015,9415,1107,5
6016,12700,257,5
6017,625,1879,5
6018,13780,359,5
6019,10822,311,5
6020,5578,1112,5
6021,8099,1579,5
6022,7105,263,5
6023,11105,1912,5
6024,7993,831,5
6025,10585,358,5
6026,504,1464,5
6027,3655,1085,5
6028,2910,863,5
6029,499,403,5
6030,1356,1087,5
6031,5766,1447,5
6032,3195,1864,5
6033,14793,1485,5
6034,1768,1019,5
6035,2272,785,5
6036,4175,1454,5
6037,1395,1185,5
6038,2430,403,5
6039,2530,114,5
6040,12403,1297,5
6041,9513,1181,5
6042,11069,814,5
6043,8676,309,5
6044,13858,537,5
6045,10597,523,5
6046,12494,159,5
6047,5499,123,5
6048,8407,1231,5
6049,11694,1013,5
6050,14781,214,5
6051,10903,356,5
6052,4914,1607,5
6053,4729,1663,5
6054,507,1097,5
6055,11101,1712,5
6056,622,662,5
6057,2281,1154,5
6058,11569,458,5
6059,5750,669,5
6060,7851,154,5
6061,1170,947,5
6062,1026,1437,5
6063,5603,831,5
6064,12521,1181,5
6065,9664,795,5
6066,8753,1935,5
6067,5015,31,5
6068,11434,1231,5
6069,11184,47,5
6070,1377,1457,5
6071,8354,1404,5
6072,11016,507,5
6073,11653,173,5
6074,7992,919,5
6075,4179,495,5
6076,5283,162,5
6077,14606,204,5
6078,11908,1245,5
6079,9182,1619,5
6080,5138,1714,5
6081,4634,1063,5
6082,1033,235,5
6083,6006,325,5
6084,11537,797,5
6085,12650,1612,5
6086,10090,1807,5
6087,7566,137,5
6088,13087,669,5
6089,9815,1637,5
6090,13595,1062,5
6091,7033,813,5
6092,7879,862,5
6093,7271,737,5
6094,1291,1057,5
6095,10598,61,5
6096,11423,912,5
6097,8823,1397,5
6098,4719,57,5
6099,1400,1263,5
6100,9101,1837,5
6101,4249,187,5
6102,14341,345,5
6103,10726,173,5
6104,11144,662,5
6105,7025,103,5
6106,2260,619,5
6107,160,847,5
6108,11258,1561,5
6109,8581,1529,5
6110,14227,1535,5
6111,2894,831,5
6112,12927,1719,5
6113,2114,57,5
6114,7456,537,5
6115,4961,1857,5
6116,4616,1261,5
6117,14346,63,5
6118,3883,1557,5
6119,6445,1335,5
6120,5449,1795,5
6121,12623,79,5
6122,10232,357,5
6123,6567,1804,5
6124,4071,173,5
6125,6769,595,5
6126,10809,1262,5
6127,3431,1135,5
6128,6934,1837,5
6129,6202,345,5
6130,14196,947,5
6131,12653,247,5
6132,3005,23,5
6133,1308,246,5
6134,14369,607,5
6135,6401,498,5
6136,9727,157,5
6137,2638,1247,5
6138,10678,1911,5
6139,11406,296,5
6140,10587,156,5
6141,3867,213,5
6142,5231,154,5
6143,3293,348,5
6144,719,1747,5
6145,3580,962,5
6146,8526,158,5
6147,9676,614,5
6148,5653,1279,5
6149,12213,1654,5
6150,6238,463,5
6151,3903,57,5
6152,3995,914,5
6153,13075,711,5
6154,11409,1812,5
6155,4760,137,5
6156,7865,1913,5
6157,5589,1247,5
6158,13630,11,5
6159,4761,1685,5
6160,5930,1163,5
6161,10663,225,5
6162,9779,763,5
6163,10558,612,5
6164,1138,198,5
6165,10843,598,5
6166,10852,1357,5
6167,7735,837,5
6168,5910,414,5
6169,4545,148,5
6170,6185,364,5
6171,624,197,5
6172,2137,819,5
6173,2131,863,5
6174,11736,1585,5
6175,6279,37,5
6176,3229,904,5
6177,6271,237,5
6178,4239,1397,5
6179,3636,813,5
6180,7530,264,5
6181,12513,1107,5
6182,1871,1681,5
6183,11966,1504,5
6184,9935,762,5
6185,754,979,5
6186,10661,711,5
6187,11142,1585,5
6188,1305,1454,5
6189,5285,611,5
6190,12309,1187,5
6191,1759,962,5
6192,6443,845,5
6193,1644,1529,5
6194,9236,1311,5
6195,1134,162,5
6196,14255,1269,5
6197,2918,1519,5
6198,1058,103,5
6199,7774,1481,5
6200,4480,1511,5
6201,8243,1014,5
6202,6070,146,5
6203,2945,1281,5
6204,3143,1895,5
6205,3267,1554,5
6206,9968,1279,5
6207,5591,1787,5
6208,1250,445,5
6209,458,1064,5
6210,14594,147,5
6211,13918,719,5
6212,5773,575,5
6213,13264,1612,5
6214,3565,1529,5
6215,2615,1414,5
6216,12214,59,5
6217,8347,1479,5
6218,4247,1462,5
6219,5847,1095,5
6220,6667,945,5
6221,2313,11,5
6222,5269,1037,5
6223,2225,1635,5
6224,4055,1662,5
6225,409,375,5
6226,7782,1962,5
6227,11519,769,5
6228,10807,1669,5
6229,10969,1511,5
6230,2030,1135,5
6231,466,185,5
6232,1010,857,5
6233,9126,1769,5
6234,2435,158,5
6235,6473,364,5
6236,8277,1897,5
6237,3278,913,5
6238,3348,461,5
6239,13240,1997,5
6240,13545,937,5
6241,8712,58,5
6242,12790,1545,5
6243,3653,1904,5
6244,12409,385,5
6245,6387,607,5
6246,12829,407,5
6247,14679,1581,5
6248,11909,153,5
6249,5218,945,5
6250,6405,769,5
6251,849,479,5
6252,10552,231,5
6253,8789,323,5
6254,979,1564,5
6255,10811,181,5
6256,7009,1812,5
6257,561,525,5
6258,4091,1781,5
6259,3313,198,5
6260,4736,413,5
6261,6469,6,5
6262,6901,781,5
6263,6459,245,5
6264,1763,54,5
6265,4417,511,5
6266,8566,598,5
6267,6874,645,5
6268,4758,1514,5
6269,14232,196,5
6270,524,62,5
6271,8083,1297,5
6272,279,313,5
6273,1370,114,5
6274,2991,1013,5
6275,12072,1619,5
6276,14603,1262,5
6277,6793,197,5
6278,6488,1545,5
6279,5120,1045,5
6280,2277,1381,5
6281,5429,679,5
6282,1201,296,5
6283,9464,1804,5
6284,12890,1263,5
6285,2499,62,5
6286,3372,1595,5
6287,18,712,5
6288,9120,211,5
6289,12841,158,5
6290,4632,1219,5
6291,13020,1047,5
6292,1739,269,5
6293,12079,131,5
6294,9489,763,5
6295,8237,1004,5
6296,2531,1681,5
6297,14717,1337,5
6298,7109,1619,5
6299,4715,235,5
6300,13212,129,5
6301,13531,379,5
6302,822,1735,5
6303,11607,612,5
6304,2397,669,5
6305,11941,711,5
6306,10209,1219,5
6307,9627,1012,5
6308,7241,548,5
6309,12695,523,5
6310,14670,256,5
6311,11405,1807,5
6312,1741,513,5
6313,737,648,5
6314,9806,1707,5
6315,6142,1129,5
6316,6251,29,5
6317,410,1762,5
6318,7107,1785,5
6319,8741,1881,5
6320,9598,509,5
6321,1661,1707,5
6322,2383,1012,5
6323,12904,146,5
6324,6408,195,5
6325,4802,1329,5
6326,4195,63,5
6327,8717,957,5
6328,4454,1354,5
6329,6648,175,5
6330,2958,1907,5
6331,6276,1129,5
6332,1960,757,5
6333,14080,757,5
6334,58,1254,5
6335,6554,1514,5
6336,14015,1481,5
6337,9534,423,5
6338,1539,197,5
6339,723,253,5
6340,5858,1357,5
6341,9484,1385,5
6342,5944,1097,5
6343,4312,213,5
6344,1569,1969,5
6345,11072,311,5
6346,14113,1807,5
6347,14493,595,5
6348,1543,561,5
6349,7443,458,5
6350,8623,97,5
6351,13803,664,5
6352,2040,1863,5
6353,3498,1329,5
6354,12106,412,5
6355,5775,1031,5
6356,10931,581,5
6357,3916,1007,5
6358,13206,964,5
6359,6094,114,5
6360,1434,1231,5
6361,6102,1863,5
6362,4624,146,5
6363,634,3,5
6364,10746,864,5
6365,3214,795,5
6366,5556,204,5
6367,9109,1479,5
6368,11323,1114,5
6369,2345,911,5
6370,9071,3,5
6371,7453,663,5
6372,6319,1045,5
6373,10769,1569,5
6374,6701,237,5
6375,6079,204,5
6376,8222,259,5
6377,12006,225,5
6378,5152,979,5
6379,5617,8,5
6380,1954,757,5
6381,12512,314,5
6382,13104,19,5
6383,11404,246,5
6384,3945,857,5
6385,207,606,5
6386,8835,459,5
6387,9442,1237,5
6388,4204,795,5
6389,240,562,5
6390,2848,359,5
6391,2401,1869,5
6392,770,31,5
6393,1218,373,5
6394,14839,106,5
6395,12968,325,5
6396,9395,1387,5
6397,886,862,5
6398,9568,819,5
6399,3318,1845,5
6400,4321,714,5
6401,9959,1904,5
6402,28,1812,5
6403,3992,537,5
6404,11561,1912,5
6405,1996,207,5
6406,8538,963,5
6407,11571,1604,5
6408,10925,869,5
6409,6004,246,5
6410,11658,7,5
6411,3101,1035,5
6412,4891,914,5
6413,1225,1919,5
6414,3235,1779,5
6415,113,214,5
6416,3571,661,5
6417,12021,379,5
6418,5827,1557,5
6419,1078,595,5
6420,6286,1469,5
6421,9298,779,5
6422,1454,1964,5
6423,5309,203,5
6424,10879,1214,5
6425,9224,454,5
6426,12576,403,5
6427,10431,209,5
6428,6607,1629,5
6429,6216,914,5
6430,14284,47,5
6431,11049,459,5
6432,1051,498,5
6433,8115,1929,5
6434,1035,585,5
6435,6393,1137,5
6436,2357,1657,5
6437,9828,1369,5
6438,2322,1737,5
6439,14578,25,5
6440,11155,1287,5
6441,6800,1164,5
6442,5489,1435,5
6443,5198,1581,5
6444,5254,1412,5
6445,7466,781,5
6446,9820,1614,5
6447,417,869,5
6448,1800,112,5
6449,10410,261,5
6450,5943,1463,5
6451,7385,129,5
6452,4694,1187,5
6453,4596,1647,5
6454,2647,181,5
6455,6749,1607,5
6456,2791,697,5
6457,904,264,5
6458,10542,737,5
6459,14739,369,5
6460,7521,1304,5
6461,238,845,5
6462,3133,1764,5
6463,8148,254,5
6464,4034,159,5
6465,13723,1161,5
6466,13625,129,5
6467,14308,198,5
6468,7911,64,5
6469,4485,1604,5
6470,7636,664,5
6471,5889,1063,5
6472,10854,509,5
6473,9511,473,5
6474,7960,1087,5
6475,133,397,5
6476,149,1619,5
6477,5063,837,5
6478,3107,1737,5
6479,340,359,5
6480,1431,556,5
6481,2331,1713,5
6482,4327,606,5
6483,7096,1911,5
6484,10527,411,5
6485,3412,1947,5
6486,6535,747,5
6487,944,748,5
6488,12525,1454,5
6489,8863,919,5
6490,3641,735,5
6491,2170,481,5
6492,894,1704,5
6493,14886,754,5
6494,1388,819,5
6495,6690,56,5
6496,11293,1963,5
6497,13232,1511,5
6498,2248,163,5
6499,8396,303,5
6500,1489,697,5
6501,11961,512,5
6502,5059,1457,5
6503,1391,607,5
6504,4235,1195,5
6505,4376,1762,5
6506,2492,1235,5
6507,10379,9,5
6508,14520,997,5
6509,1679,258,5
6510,1980,1735,5
6511,5715,929,5
6512,13867,1811,5
6513,900,785,5
6514,8840,156,5
6515,1664,125,5
6516,11187,897,5
6517,8256,212,5
6518,9952,963,5
6519,5378,148,5
6520,11867,157,5
6521,11273,253,5
6522,14272,1219,5
6523,4650,1219,5
6524,5945,1837,5
6525,12689,1631,5
6526,5451,698,5
6527,6129,754,5
6528,14980,1947,5
6529,2482,458,5
6530,8729,46,5
6531,14926,704,5
6532,12014,785,5
6533,14234,1061,5
6534,3614,413,5
6535,1281,1747,5
6536,3319,369,5
6537,5235,45,5
6538,367,504,5
6539,12305,359,5
6540,10987,1064,5
6541,12715,797,5
6542,7580,356,5
6543,6177,1769,5
6544,13345,579,5
6545,9859,835,5
6546,10285,1729,5
6547,10739,1313,5
6548,657,287,5
6549,6931,461,5
6550,59,1981,5
6551,8661,1369,5
6552,9869,398,5
6553,14417,557,5
6554,993,161,5
6555,13044,387,5
6556,4126,1779,5
6557,7832,531,5
6558,5518,3,5
6559,12052,747,5
6560,13052,1169,5
6561,600,1463,5
6562,5364,409,5
6563,3081,945,5
6564,13073,95,5
6565,4302,1911,5
6566,2946,1395,5
6567,3695,303,5
6568,5210,29,5
6569,1890,146,5
6570,10183,679,5
6571,8953,895,5
6572,3243,1414,5
6573,4644,13,5
6574,10713,781,5
6575,9068,1869,5
6576,11588,1354,5
6577,6945,1263,5
6578,2965,523,5
6579,9756,561,5
6580,13325,163,5
6581,8615,654,5
6582,14142,13,5
6583,336,1287,5
6584,5484,197,5
6585,7155,1412,5
6586,10419,1885,5
6587,10479,159,5
6588,473,1863,5
6589,12637,1463,5
6590,14390,829,5
6591,2017,406,5
6592,7986,206,5
6593,13173,1963,5
6594,8048,1114,5
6595,9706,214,5
6596,13947,1119,5
6597,14937,561,5
6598,4896,1164,5
6599,13028,679,5
6600,6543,1513,5
6601,10838,387,5
6602,14667,597,5
6603,9315,529,5
6604,2923,1457,5
6605,11328,312,5
6606,12070,1563,5
6607,7941,129,5
6608,10294,1281,5
6609,5933,69,5
6610,7742,348,5
6611,1538,1163,5
6612,8064,714,5
